日期,昨日涨跌幅,开盘涨幅,入场价,入场原因,代码,收益_1日,收益_3日,收益_5日,收益_10日,涨跌幅区间
2025-01-08,5.515759312320911,-1.5614392396469778,29.0,昨日涨跌幅+5.52%，符合2%-7%区间,300814,12.48,1.38,19.17,32.03,5%~7%
2025-01-09,3.665987780040725,1.1132940406024971,30.88,昨日涨跌幅+3.67%，符合2%-7%区间,300814,-2.09,1.37,10.31,19.73,3%~4%
2025-01-15,6.478968792401618,0.9557183816502057,31.69,昨日涨跌幅+6.48%，符合2%-7%区间,300814,7.48,29.32,20.8,12.44,5%~7%
2025-02-07,3.958090803259595,0.3079507278835436,35.83,昨日涨跌幅+3.96%，符合2%-7%区间,300814,0.28,3.35,-3.91,13.98,3%~4%
2025-02-13,4.650507328072173,-0.7541071909507147,36.85,昨日涨跌幅+4.65%，符合2%-7%区间,300814,-6.58,-6.06,3.65,10.68,4%~5%
2025-02-18,5.357660005792075,-0.5497526113249163,36.18,昨日涨跌幅+5.36%，符合2%-7%区间,300814,-2.33,12.88,19.1,-0.97,5%~7%
2025-02-20,2.073732718894017,0.5925507900677252,35.65,昨日涨跌幅+2.07%，符合2%-7%区间,300814,14.56,20.87,14.42,4.12,2%~3%
2025-02-24,6.892950391644903,-2.296042989741076,40.0,昨日涨跌幅+6.89%，符合2%-7%区间,300814,7.69,1.95,-10.16,-5.16,5%~7%
2025-03-06,2.7553576398552826,0.027085590465869558,36.93,昨日涨跌幅+2.76%，符合2%-7%区间,300814,1.7,-0.58,3.57,-2.8,2%~3%
2025-03-13,4.481260184682223,-0.7538341564855666,38.18,昨日涨跌幅+4.48%，符合2%-7%区间,300814,-1.59,-0.31,-5.99,-15.86,4%~5%
2025-03-19,2.745625841184407,-0.8907518993974461,37.83,昨日涨跌幅+2.75%，符合2%-7%区间,300814,-5.12,-13.05,-14.82,-16.85,2%~3%
2025-04-10,4.303694681282999,3.386531724406372,26.56,昨日涨跌幅+4.30%，符合2%-7%区间,300814,2.51,3.03,2.13,2.39,4%~5%
2025-04-11,3.581159984429738,-2.2923712889891035,26.0,昨日涨跌幅+3.58%，符合2%-7%区间,300814,6.41,3.68,4.57,5.53,3%~4%
2025-04-14,2.5930101465614586,3.296703296703285,28.2,昨日涨跌幅+2.59%，符合2%-7%区间,300814,-2.98,-3.83,-2.19,-4.39,2%~3%
2025-04-24,2.446148229280753,0.0,28.06,昨日涨跌幅+2.45%，符合2%-7%区间,300814,-2.24,-3.02,4.0,6.28,2%~3%
2025-05-06,2.271894466837665,1.3256897169473314,28.28,昨日涨跌幅+2.27%，符合2%-7%区间,300814,3.19,4.78,5.45,4.1,2%~3%
2025-05-07,4.83697599426729,1.264524948735457,29.63,昨日涨跌幅+4.84%，符合2%-7%区间,300814,1.0,1.27,-0.01,-2.71,4%~5%
2025-05-09,2.563226247436768,-0.19993335554815417,29.95,昨日涨跌幅+2.56%，符合2%-7%区间,300814,0.19,-1.08,-2.32,-7.12,2%~3%
2025-06-05,5.923994038748126,-0.45726345409777824,28.3,昨日涨跌幅+5.92%，符合2%-7%区间,300814,3.71,10.14,9.23,14.74,5%~7%
2025-06-06,3.1304959549771416,-1.4324693042292003,28.9,昨日涨跌幅+3.13%，符合2%-7%区间,300814,6.99,12.83,4.84,13.25,3%~4%
2025-06-10,5.33469249065579,0.064516129032266,31.02,昨日涨跌幅+5.33%，符合2%-7%区间,300814,5.1,-2.34,-1.86,8.1,5%~7%
2025-06-12,4.60799999999999,-1.8966044661976045,32.07,昨日涨跌幅+4.61%，符合2%-7%区间,300814,-5.55,-5.08,1.22,7.64,4%~5%
2025-06-25,2.250608272506072,-0.8625817965496663,33.33,昨日涨跌幅+2.25%，符合2%-7%区间,300814,3.56,2.21,-2.38,1.76,2%~3%
2025-06-27,3.778110944527735,-1.589136087835874,34.06,昨日涨跌幅+3.78%，符合2%-7%区间,300814,0.01,-4.48,-3.39,-3.42,3%~4%
2025-07-04,2.72755133312903,-0.7159904534606243,33.28,昨日涨跌幅+2.73%，符合2%-7%区间,300814,-2.53,1.91,-1.15,-1.24,2%~3%
2025-07-09,6.517061174300642,-0.1443001443001357,34.6,昨日涨跌幅+6.52%，符合2%-7%区间,300814,-3.69,-5.31,-7.04,-5.48,5%~7%
2025-07-18,4.959702417854928,0.41346721795629815,34.0,昨日涨跌幅+4.96%，符合2%-7%区间,300814,1.16,-3.81,2.78,2.28,4%~5%
2025-07-22,4.6419902912621325,-1.1307625398666254,34.1,昨日涨跌幅+4.64%，符合2%-7%区间,300814,-4.09,2.48,5.94,3.47,4%~5%
2025-07-28,5.765167521883474,1.0273972602739656,35.4,昨日涨跌幅+5.77%，符合2%-7%区间,300814,2.04,1.19,-0.62,4.24,5%~7%
2025-07-29,3.681506849315075,-0.9909165978530088,35.97,昨日涨跌幅+3.68%，符合2%-7%区间,300814,5.31,-3.34,-1.92,3.81,3%~4%
2025-07-31,4.859193815571494,1.0795155344918372,38.39,昨日涨跌幅+4.86%，符合2%-7%区间,300814,-9.45,-8.12,-7.86,-0.67,4%~5%
2025-08-12,6.843777071902957,0.0,37.0,昨日涨跌幅+6.84%，符合2%-7%区间,300814,5.94,23.75,32.42,23.86,5%~7%
2025-08-14,4.9679487179487225,0.3562340966921207,39.44,昨日涨跌幅+4.97%，符合2%-7%区间,300814,16.07,24.21,14.15,21.75,4%~5%
2025-08-26,5.028927458834009,-1.3983050847457656,46.54,昨日涨跌幅+5.03%，符合2%-7%区间,300814,-2.0,-3.37,-10.1,-16.48,5%~7%
2025-08-29,5.225185832968959,-2.2231456472054822,47.06,昨日涨跌幅+5.23%，符合2%-7%区间,300814,-3.19,-12.48,-13.33,2.42,5%~7%
2025-09-08,3.125,-0.4398826979472137,40.74,昨日涨跌幅+3.12%，符合2%-7%区间,300814,-4.55,8.61,20.36,27.38,3%~4%
2025-09-17,5.1881993896236045,2.050290135396504,52.76,昨日涨跌幅+5.19%，符合2%-7%区间,300814,-6.71,-1.7,-3.29,8.19,5%~7%
2025-09-22,5.327121733846463,0.0,52.0,昨日涨跌幅+5.33%，符合2%-7%区间,300814,-0.93,1.82,-8.05,-5.05,5%~7%
2025-09-26,3.752198553840147,-0.3578828404596113,52.9,昨日涨跌幅+3.75%，符合2%-7%区间,300814,-9.62,7.91,-4.34,-7.41,3%~4%
2025-10-16,5.674474959612264,-0.7452703993884979,51.94,昨日涨跌幅+5.67%，符合2%-7%区间,300814,-8.5,9.46,3.94,11.14,5%~7%
2025-10-17,3.325052551117902,-0.4993526909561785,53.8,昨日涨跌幅+3.33%，符合2%-7%区间,300814,-8.96,2.34,5.5,3.42,3%~4%
2025-10-21,3.062722886511437,2.238957866883773,50.23,昨日涨跌幅+3.06%，符合2%-7%区间,300814,9.63,13.02,16.84,28.65,3%~4%
2025-10-27,5.135784223166451,3.356176418907042,58.82,昨日涨跌幅+5.14%，符合2%-7%区间,300814,-0.26,-1.9,-0.14,16.5,5%~7%
2025-10-28,5.42962572482868,-1.766666666666672,58.94,昨日涨跌幅+5.43%，符合2%-7%区间,300814,4.25,-5.62,9.59,16.45,5%~7%
2025-10-30,4.725480197178311,-3.0027592923226765,59.76,昨日涨跌幅+4.73%，符合2%-7%区间,300814,-6.92,8.09,23.52,15.52,4%~5%
2025-11-04,5.5744757124932764,-0.3225806451612856,58.71,昨日涨跌幅+5.57%，符合2%-7%区间,300814,24.61,22.7,16.91,12.1,5%~7%
2025-11-13,3.31395348837209,-0.7456387169386569,70.55,昨日涨跌幅+3.31%，符合2%-7%区间,300814,-5.96,-6.76,7.13,20.58,3%~4%
2025-11-18,2.5849113315299155,-0.39554644008205075,67.99,昨日涨跌幅+2.58%，符合2%-7%区间,300814,-7.4,9.27,27.74,17.74,2%~3%
2025-11-27,5.055147058823528,-6.003937007874005,85.95,昨日涨跌幅+5.06%，符合2%-7%区间,300814,-4.4,-6.92,-7.99,-12.01,5%~7%
2025-12-23,3.746594005449588,-0.8535784635587684,75.5,昨日涨跌幅+3.75%，符合2%-7%区间,300814,10.26,4.65,0.97,3.38,3%~4%
2025-12-24,3.3223900196979628,0.03812913065579515,78.71,昨日涨跌幅+3.32%，符合2%-7%区间,300814,1.88,-0.84,-6.34,-1.42,3%~4%
2025-12-25,6.075241484494143,0.0119817876827355,83.47,昨日涨跌幅+6.08%，符合2%-7%区间,300814,-5.37,-8.7,-8.45,-7.97,5%~7%
2026-01-06,3.665133892345152,-0.6784083496412352,76.13,昨日涨跌幅+3.67%，符合2%-7%区间,300814,6.81,1.93,-3.88,-5.67,3%~4%
2026-01-08,4.753950918668903,-1.8275481417882933,80.04,昨日涨跌幅+4.75%，符合2%-7%区间,300814,-3.07,-8.59,-7.58,-6.83,4%~5%
2026-01-19,2.358490566037741,-1.8564845292955878,74.54,昨日涨跌幅+2.36%，符合2%-7%区间,300814,-3.65,0.07,-5.43,-4.29,2%~3%
2026-01-22,2.1518811606275223,1.3182930144060911,74.55,昨日涨跌幅+2.15%，符合2%-7%区间,300814,-3.61,-4.49,-2.9,-2.14,2%~3%
2026-01-29,5.027307099845957,-1.3333333333333308,74.0,昨日涨跌幅+5.03%，符合2%-7%区间,300814,0.06,-0.04,-1.42,10.94,5%~7%
2026-02-02,2.2727272727272707,-0.9831649831649858,73.52,昨日涨跌幅+2.27%，符合2%-7%区间,300814,0.62,-0.77,5.2,10.81,2%~3%
2026-02-04,3.675751222921053,-1.0649770827716454,73.39,昨日涨跌幅+3.68%，符合2%-7%区间,300814,-0.59,5.39,17.43,29.17,3%~4%
2026-02-09,5.658829961727729,2.199223803363526,79.0,昨日涨跌幅+5.66%，符合2%-7%区间,300814,8.2,3.9,3.1,30.47,5%~7%
2026-02-27,4.395604395604402,-2.0315789473684287,93.07,昨日涨跌幅+4.40%，符合2%-7%区间,300814,17.67,16.41,15.99,4.16,4%~5%
2026-03-02,4.947368421052634,3.3400200601805485,103.03,昨日涨跌幅+4.95%，符合2%-7%区间,300814,-0.03,4.59,-1.38,-4.09,4%~5%
2026-03-05,5.140865524252103,1.2891344383057168,110.0,昨日涨跌幅+5.14%，符合2%-7%区间,300814,-1.91,-3.46,-8.19,-23.39,5%~7%
2026-03-11,4.514229636898914,-1.5023474178403662,104.9,昨日涨跌幅+4.51%，符合2%-7%区间,300814,-3.71,-5.81,-16.06,-18.15,4%~5%
2026-03-12,2.5258215962441266,-0.37549226119607537,108.78,昨日涨跌幅+2.53%，符合2%-7%区间,300814,-10.93,-20.02,-22.53,-22.83,2%~3%
2026-03-25,2.1560700722773607,2.0026382060199133,85.06,昨日涨跌幅+2.16%，符合2%-7%区间,300814,-1.23,-3.34,0.34,10.5,2%~3%
2026-03-26,3.3097493704281167,-1.1375507835171272,85.17,昨日涨跌幅+3.31%，符合2%-7%区间,300814,-2.05,-5.96,-2.82,14.34,3%~4%
2026-04-02,6.54798954313458,-0.8762705923589187,84.84,昨日涨跌幅+6.55%，符合2%-7%区间,300814,0.14,7.75,14.78,15.6,5%~7%
2026-04-07,2.6382363570654155,-0.011737089201879769,85.19,昨日涨跌幅+2.64%，符合2%-7%区间,300814,7.3,14.31,12.78,15.34,2%~3%
2026-04-08,2.582159624413149,5.148741418764291,91.9,昨日涨跌幅+2.58%，符合2%-7%区间,300814,2.26,4.27,6.42,8.46,2%~3%
2026-04-09,4.86270022883295,-1.974904528096022,89.84,昨日涨跌幅+4.86%，符合2%-7%区间,300814,8.38,6.93,8.71,8.34,4%~5%
2026-04-10,2.815057283142397,0.3183699458771061,94.53,昨日涨跌幅+2.82%，符合2%-7%区间,300814,1.36,3.45,3.72,-0.4,2%~3%
2026-04-13,3.5975803884113366,-1.0960868674452007,96.55,昨日涨跌幅+3.60%，符合2%-7%区间,300814,-0.52,1.14,1.03,-1.49,3%~4%
2026-04-30,6.061855670103089,2.2939346811819528,105.24,昨日涨跌幅+6.06%，符合2%-7%区间,300814,10.24,12.79,15.17,23.52,5%~7%
2026-05-06,5.073872472783836,0.647548566142464,108.8,昨日涨跌幅+5.07%，符合2%-7%区间,300814,6.61,8.04,16.17,24.71,5%~7%
2026-05-11,2.321582115219268,-1.243697478991601,117.52,昨日涨跌幅+2.32%，符合2%-7%区间,300814,3.11,4.22,9.06,25.78,2%~3%
2026-05-13,3.0971574034790006,-2.0576131687242816,119.0,昨日涨跌幅+3.10%，符合2%-7%区间,300814,2.92,7.7,14.0,30.81,3%~4%
2026-05-14,4.279835390946496,-0.5682715074980305,125.98,昨日涨跌幅+4.28%，符合2%-7%区间,300814,-3.52,3.14,0.72,20.26,4%~5%
2026-05-19,5.414273995077923,-0.5758754863813165,127.76,昨日涨跌幅+5.41%，符合2%-7%区间,300814,6.16,2.38,13.68,17.05,5%~7%
2026-05-21,4.374856090260204,-1.9486726965218026,133.34,昨日涨跌幅+4.37%，符合2%-7%区间,300814,-1.91,8.91,13.6,15.69,4%~5%
2026-05-25,3.080792203709537,6.1146691064349,139.18,昨日涨跌幅+3.08%，符合2%-7%区间,300814,4.33,8.82,3.51,13.09,3%~4%
2024-01-04,2.238805970149249,3.1021897810219023,28.25,昨日涨跌幅+2.24%，符合2%-7%区间,300853,-5.91,2.91,-0.6,-14.09,2%~3%
2024-01-09,2.9632408102025387,-0.36429872495445936,27.35,昨日涨跌幅+2.96%，符合2%-7%区间,300853,2.13,-1.56,-8.87,-19.18,2%~3%
2024-01-10,6.193078324225865,-2.435677530017144,28.44,昨日涨跌幅+6.19%，符合2%-7%区间,300853,-1.26,-10.79,-17.33,-24.54,5%~7%
2024-01-19,3.221704111911828,0.0821355236139576,24.37,昨日涨跌幅+3.22%，符合2%-7%区间,300853,-8.57,-11.89,-10.95,-32.45,3%~4%
2024-01-26,4.131847725162485,0.31208203299153414,22.5,昨日涨跌幅+4.13%，符合2%-7%区间,300853,-9.61,-19.08,-26.81,-23.3,4%~5%
2024-02-20,4.211793020457266,-0.173210161662829,17.29,昨日涨跌幅+4.21%，符合2%-7%区间,300853,2.79,12.44,18.57,12.85,4%~5%
2024-02-23,4.601571268237947,-0.10729613733905241,18.62,昨日涨跌幅+4.60%，符合2%-7%区间,300853,9.76,-0.39,6.54,9.66,4%~5%
2024-02-26,4.560085836909855,4.104669061056954,20.29,昨日涨跌幅+4.56%，符合2%-7%区间,300853,1.0,-3.38,-0.97,1.25,4%~5%
2024-02-27,5.1308363263211865,-2.147388970229369,20.05,昨日涨跌幅+5.13%，符合2%-7%区间,300853,-7.51,-1.08,-2.72,4.41,5%~7%
2024-03-01,5.698924731182786,0.15259409969481386,19.69,昨日涨跌幅+5.70%，符合2%-7%区间,300853,2.06,2.31,3.68,7.13,5%~7%
2024-03-07,3.2719836400818103,2.4752475247524774,20.7,昨日涨跌幅+3.27%，符合2%-7%区间,300853,-1.39,1.12,-1.15,0.25,3%~4%
2024-03-08,3.5643564356435675,-1.4818355640535463,20.61,昨日涨跌幅+3.56%，符合2%-7%区间,300853,-0.33,1.08,2.34,-3.19,3%~4%
2024-03-18,3.0701754385964897,0.04728132387707973,21.16,昨日涨跌幅+3.07%，符合2%-7%区间,300853,-0.56,-1.93,-10.2,-8.41,3%~4%
2024-04-01,2.510917030567694,1.1714589989350266,19.0,昨日涨跌幅+2.51%，符合2%-7%区间,300853,1.61,-5.96,-8.07,-13.54,2%~3%
2024-04-02,3.514376996805102,1.2860082304526843,19.69,昨日涨跌幅+3.51%，符合2%-7%区间,300853,-5.82,-7.95,-11.0,-17.34,3%~4%
2024-04-29,2.832512315270952,0.5988023952095967,16.8,昨日涨跌幅+2.83%，符合2%-7%区间,300853,1.51,3.59,1.21,-5.64,2%~3%
2024-04-30,3.772455089820359,1.3271783035199158,17.56,昨日涨跌幅+3.77%，符合2%-7%区间,300853,-1.08,-4.21,-5.12,-7.63,3%~4%
2024-05-20,2.327044025157221,1.2292562999385304,16.47,昨日涨跌幅+2.33%，符合2%-7%区间,300853,-3.26,-4.89,-6.35,3.91,2%~3%
2024-05-29,2.003878474466702,-1.7743979721166037,15.5,昨日涨跌幅+2.00%，符合2%-7%区间,300853,0.75,10.43,-3.76,-3.7,2%~3%
2024-06-11,2.3454157782516027,-0.8333333333333415,14.28,昨日涨跌幅+2.35%，符合2%-7%区间,300853,2.73,3.64,6.86,-4.9,2%~3%
2024-06-12,2.3611111111111027,1.085481682496603,14.9,昨日涨跌幅+2.36%，符合2%-7%区间,300853,0.19,-1.15,0.39,-3.64,2%~3%
2024-06-19,3.5883547731889065,-0.06535947712419388,15.29,昨日涨跌幅+3.59%，符合2%-7%区间,300853,-5.9,-12.05,-6.1,-9.37,3%~4%
2024-06-27,5.726872246696035,0.5555555555555536,14.48,昨日涨跌幅+5.73%，符合2%-7%区间,300853,0.13,-1.73,-8.64,-7.88,5%~7%
2024-07-01,2.1784961349262,0.0,14.54,昨日涨跌幅+2.18%，符合2%-7%区间,300853,-2.14,-9.01,-12.38,-14.1,2%~3%
2024-07-12,4.941176470588249,0.1494768310911887,13.4,昨日涨跌幅+4.94%，符合2%-7%区间,300853,-6.77,-7.15,-5.5,-4.38,4%~5%
2024-07-29,3.5455278001611523,0.0,12.85,昨日涨跌幅+3.55%，符合2%-7%区间,300853,-3.08,0.97,-6.66,-6.51,3%~4%
2024-08-01,4.723779023218566,-0.4587155963302836,13.02,昨日涨跌幅+4.72%，符合2%-7%区间,300853,-3.28,-3.58,-5.27,-4.27,4%~5%
2024-08-07,4.655029093931851,0.6354249404289192,12.67,昨日涨跌幅+4.66%，符合2%-7%区间,300853,-2.65,-5.17,-3.12,16.77,4%~5%
2024-08-29,6.190061028770688,0.3284072249589487,12.22,昨日涨跌幅+6.19%，符合2%-7%区间,300853,3.48,2.26,-0.36,-2.16,5%~7%
2024-09-02,2.755267423014596,0.3154574132492094,12.72,昨日涨跌幅+2.76%，符合2%-7%区间,300853,-1.77,-4.29,-9.09,-10.66,2%~3%
2024-09-11,2.413793103448292,-0.5050505050505083,11.82,昨日涨跌幅+2.41%，符合2%-7%区间,300853,1.16,-3.83,-2.48,15.54,2%~3%
2024-09-20,3.0701754385964897,0.17021276595743373,11.77,昨日涨跌幅+3.07%，符合2%-7%区间,300853,6.6,6.18,16.03,55.45,3%~4%
2024-09-27,3.910614525139677,0.9984639016897168,13.15,昨日涨跌幅+3.91%，符合2%-7%区间,300853,18.88,57.13,39.11,32.95,3%~4%
2024-09-30,5.145929339477728,2.264426588750923,14.0,昨日涨跌幅+5.15%，符合2%-7%区间,300853,22.93,63.36,29.01,28.15,5%~7%
2024-10-16,2.4861878453038555,-3.0727762803234526,17.98,昨日涨跌幅+2.49%，符合2%-7%区间,300853,-5.84,-0.28,10.95,-3.06,2%~3%
2024-10-21,3.180212014134276,0.7990867579908745,17.66,昨日涨跌幅+3.18%，符合2%-7%区间,300853,3.34,5.89,5.55,0.68,3%~4%
2024-10-22,2.6255707762557146,0.6674082313681939,18.1,昨日涨跌幅+2.63%，符合2%-7%区间,300853,10.22,0.55,-1.66,0.82,2%~3%
2024-10-29,2.410958904109606,-0.9630818619582704,18.51,昨日涨跌幅+2.41%，符合2%-7%区间,300853,-5.84,-8.98,-1.41,2.21,2%~3%
2024-11-05,5.502958579881656,1.5143017386427537,18.1,昨日涨跌幅+5.50%，符合2%-7%区间,300853,3.75,3.37,4.53,-0.39,5%~7%
2024-11-06,2.6360067302299672,0.43715846994534235,18.38,昨日涨跌幅+2.64%，符合2%-7%区间,300853,2.01,3.31,3.42,-0.23,2%~3%
2024-11-07,2.896174863387957,5.363781200212436,19.84,昨日涨跌幅+2.90%，符合2%-7%区间,300853,-5.72,-4.67,-7.39,-7.08,2%~3%
2024-11-20,3.137478608100386,-0.9955752212389313,17.9,昨日涨跌幅+3.14%，符合2%-7%区间,300853,3.02,0.17,-2.57,15.42,3%~4%
2024-12-02,5.817335660267586,1.4293567894447357,18.45,昨日涨跌幅+5.82%，符合2%-7%区间,300853,7.8,11.21,30.67,30.61,5%~7%
2024-12-03,3.4084661902143987,0.4784688995215225,18.9,昨日涨跌幅+3.41%，符合2%-7%区间,300853,9.3,6.23,29.09,17.5,3%~4%
2024-12-04,6.007442849548128,-3.4102306920762215,19.26,昨日涨跌幅+6.01%，符合2%-7%区间,300853,6.52,25.16,52.06,16.08,5%~7%
2024-12-05,3.861584754262792,1.0622887493964228,20.93,昨日涨跌幅+3.86%，符合2%-7%区间,300853,-4.1,16.54,27.77,6.17,3%~4%
2024-12-23,2.109515260323147,-1.4945054945054936,22.41,昨日涨跌幅+2.11%，符合2%-7%区间,300853,-0.77,18.42,8.78,-6.53,2%~3%
2024-12-25,5.188679245283034,-0.8968609865470767,22.1,昨日涨跌幅+5.19%，符合2%-7%区间,300853,20.08,10.31,16.46,-1.64,5%~7%
2025-01-02,2.6186579378068675,-0.9569377990430561,24.84,昨日涨跌幅+2.62%，符合2%-7%区间,300853,-10.34,-15.7,-12.52,-15.01,2%~3%
2025-01-03,2.8708133971292016,-1.8604651162790753,25.32,昨日涨跌幅+2.87%，符合2%-7%区间,300853,-19.47,-14.06,-16.59,-18.64,2%~3%
2025-01-08,2.6881720430107503,0.2855782960494935,21.07,昨日涨跌幅+2.69%，符合2%-7%区间,300853,3.18,-4.65,2.57,-11.67,2%~3%
2025-01-09,3.902903379343159,-1.9697663765460338,21.4,昨日涨跌幅+3.90%，符合2%-7%区间,300853,-1.26,3.22,-1.31,-11.49,3%~4%
2025-01-21,2.3222060957909907,0.23640661938535423,21.2,昨日涨跌幅+2.32%，符合2%-7%区间,300853,-12.21,-8.39,-9.48,7.31,2%~3%
2025-01-22,2.7423167848699803,-4.463874827427516,20.76,昨日涨跌幅+2.74%，符合2%-7%区间,300853,-8.76,-12.18,1.98,7.62,2%~3%
2025-01-27,2.526315789473688,0.2566735112936369,19.53,昨日涨跌幅+2.53%，符合2%-7%区间,300853,-1.71,7.09,12.78,38.94,2%~3%
2025-02-06,5.24876981957354,1.1428571428571344,19.47,昨日涨跌幅+5.25%，符合2%-7%区间,300853,7.42,13.13,14.77,53.8,5%~7%
2025-02-11,5.245588936576073,-0.770276393294067,21.9,昨日涨跌幅+5.25%，符合2%-7%区间,300853,3.88,-0.87,23.88,54.51,5%~7%
2025-02-13,3.306159420289867,0.394563787812352,22.9,昨日涨跌幅+3.31%，符合2%-7%区间,300853,-5.21,18.45,30.72,45.13,3%~4%
2025-02-21,2.2843504943743653,-1.0000000000000009,29.7,昨日涨跌幅+2.28%，符合2%-7%区间,300853,3.36,11.34,6.18,-1.56,2%~3%
2025-03-11,5.900409276944063,-1.6747181964573254,30.53,昨日涨跌幅+5.90%，符合2%-7%区间,300853,5.85,1.32,0.31,-17.77,5%~7%
2025-03-13,6.369008535784637,-1.975308641975304,31.76,昨日涨跌幅+6.37%，符合2%-7%区间,300853,-2.61,-3.59,-4.37,-22.35,5%~7%
2025-03-17,5.36684782608694,0.6769825918762074,31.23,昨日涨跌幅+5.37%，符合2%-7%区间,300853,-1.95,-2.75,-13.82,-24.46,5%~7%
2025-03-21,3.675970047651478,3.447143795141172,31.51,昨日涨跌幅+3.68%，符合2%-7%区间,300853,-14.59,-19.29,-24.08,-43.35,3%~4%
2025-04-09,2.341137123745818,-1.7429193899782147,18.04,昨日涨跌幅+2.34%，符合2%-7%区间,300853,11.25,15.74,14.91,20.34,2%~3%
2025-04-10,4.575163398692816,6.562500000000004,20.46,昨日涨跌幅+4.58%，符合2%-7%区间,300853,0.89,3.04,-0.33,0.55,4%~5%
2025-04-11,4.791666666666683,0.0,20.12,昨日涨跌幅+4.79%，符合2%-7%区间,300853,3.75,3.0,1.31,2.21,4%~5%
2025-04-14,2.882703777335971,1.9806763285024065,21.11,昨日涨跌幅+2.88%，符合2%-7%区间,300853,-0.14,-3.41,-0.14,-4.12,2%~3%
2025-04-22,3.424657534246567,0.0,21.14,昨日涨跌幅+3.42%，符合2%-7%区间,300853,2.65,-2.74,-1.13,6.67,3%~4%
2025-04-24,4.514889529298749,-0.27573529411766273,21.7,昨日涨跌幅+4.51%，符合2%-7%区间,300853,-5.26,-3.69,3.68,5.99,4%~5%
2025-04-30,3.25123152709359,0.23854961832061594,21.01,昨日涨跌幅+3.25%，符合2%-7%区间,300853,7.1,10.71,11.33,6.57,3%~4%
2025-05-06,3.196564885496178,0.5085529357373941,21.74,昨日涨跌幅+3.20%，符合2%-7%区间,300853,6.16,3.72,5.79,2.62,3%~4%
2025-05-07,4.299583911234395,1.4184397163120588,22.88,昨日涨跌幅+4.30%，符合2%-7%区间,300853,1.64,2.21,-1.07,-4.96,4%~5%
2025-05-08,2.5709219858156107,-0.6050129645635338,23.0,昨日涨跌幅+2.57%，符合2%-7%区间,300853,-1.98,-0.02,-3.15,-6.28,2%~3%
2025-05-13,3.7151702786377694,1.449893390191903,23.79,昨日涨跌幅+3.72%，符合2%-7%区间,300853,-4.86,-6.0,-6.25,-11.38,3%~4%
2025-06-06,2.601156069364152,0.0,21.3,昨日涨跌幅+2.60%，符合2%-7%区间,300853,0.52,2.77,-3.24,-0.14,2%~3%
2025-06-12,4.52380952380953,0.2733485193622043,22.01,昨日涨跌幅+4.52%，符合2%-7%区间,300853,-6.37,-5.37,0.13,9.72,4%~5%
2025-06-24,2.4847632442569267,0.6404391582799596,22.0,昨日涨跌幅+2.48%，符合2%-7%区间,300853,12.86,7.95,6.31,5.95,2%~3%
2025-06-26,2.8512396694214903,-0.9642426677380578,24.65,昨日涨跌幅+2.85%，符合2%-7%区间,300853,-3.69,-5.15,-5.23,-6.08,2%~3%
2025-07-03,3.88059701492538,-1.3957307060755375,24.02,昨日涨跌幅+3.88%，符合2%-7%区间,300853,-3.99,-2.99,-3.61,1.8,3%~4%
2025-07-15,2.782534246575352,0.0,24.01,昨日涨跌幅+2.78%，符合2%-7%区间,300853,-1.57,0.72,2.68,4.22,2%~3%
2025-07-18,3.459915611814357,0.12234910277324484,24.55,昨日涨跌幅+3.46%，符合2%-7%区间,300853,1.76,-0.4,-1.75,-0.32,3%~4%
2025-07-22,3.298969072164959,0.47904191616767733,25.17,昨日涨跌幅+3.30%，符合2%-7%区间,300853,-2.86,-4.17,-0.6,4.37,3%~4%
2025-07-29,5.994212484497719,0.07800312012480326,25.66,昨日涨跌幅+5.99%，符合2%-7%区间,300853,-4.92,-4.64,2.37,2.02,5%~7%
2025-08-07,2.84738041002277,-1.1443337024732325,26.78,昨日涨跌幅+2.85%，符合2%-7%区间,300853,-3.42,-2.26,-4.31,-2.82,2%~3%
2025-08-12,2.04317656129529,0.7177937287495384,26.66,昨日涨跌幅+2.04%，符合2%-7%区间,300853,-1.56,-2.01,0.7,-1.22,2%~3%
2025-08-19,2.13740458015268,-0.11210762331839152,26.73,昨日涨跌幅+2.14%，符合2%-7%区间,300853,-1.25,-1.14,-1.48,-6.45,2%~3%
2025-09-02,2.463651050080773,0.0,25.37,昨日涨跌幅+2.46%，符合2%-7%区间,300853,-5.68,-3.83,-4.62,-1.27,2%~3%
2025-09-08,2.815126050420158,-0.0817327339599494,24.45,昨日涨跌幅+2.82%，符合2%-7%区间,300853,-1.02,-0.16,-2.04,-1.1,2%~3%
2025-09-12,2.7276542173730656,-0.40849673202615344,24.38,昨日涨跌幅+2.73%，符合2%-7%区间,300853,-1.76,2.43,-1.1,-5.57,2%~3%
2025-09-17,4.579517069109085,-0.07961783439490722,25.1,昨日涨跌幅+4.58%，符合2%-7%区间,300853,-1.87,-3.67,-4.38,-5.9,4%~5%
2025-10-21,3.5006909258406216,0.17801513128616886,22.51,昨日涨跌幅+3.50%，符合2%-7%区间,300853,-0.55,1.45,1.23,5.94,3%~4%
2025-11-03,2.66847580280416,-0.35242290748898064,22.62,昨日涨跌幅+2.67%，符合2%-7%区间,300853,5.42,6.44,3.04,-0.72,2%~3%
